Year,VNINDEX,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE,VNINDEX_is_outlier,VNINDEX_Cleaned,BVH_is_outlier,BVH_Cleaned,CSM_is_outlier,CSM_Cleaned,CTG_is_outlier,CTG_Cleaned,CII_is_outlier,CII_Cleaned,DPM_is_outlier,DPM_Cleaned,FLC_is_outlier,FLC_Cleaned,EIB_is_outlier,EIB_Cleaned,DRC_is_outlier,DRC_Cleaned,FPT_is_outlier,FPT_Cleaned,HAG_is_outlier,HAG_Cleaned,HCM_is_outlier,HCM_Cleaned,GMD_is_outlier,GMD_Cleaned,HPG_is_outlier,HPG_Cleaned,IJC_is_outlier,IJC_Cleaned,HSG_is_outlier,HSG_Cleaned,MBB_is_outlier,MBB_Cleaned,MSN_is_outlier,MSN_Cleaned,ITA_is_outlier,ITA_Cleaned,OGC_is_outlier,OGC_Cleaned,KDC_is_outlier,KDC_Cleaned,PVD_is_outlier,PVD_Cleaned,PPC_is_outlier,PPC_Cleaned,PVT_is_outlier,PVT_Cleaned,VCB_is_outlier,VCB_Cleaned,SSI_is_outlier,SSI_Cleaned,STB_is_outlier,STB_Cleaned,REE_is_outlier,REE_Cleaned,VIC_is_outlier,VIC_Cleaned,VNM_is_outlier,VNM_Cleaned,NGANHANG_is_outlier,NGANHANG_Cleaned,KHOANGSAN_is_outlier,KHOANGSAN_Cleaned,NANGLUONG_is_outlier,NANGLUONG_Cleaned,VN30_is_outlier,VN30_Cleaned,UPCOM_is_outlier,UPCOM_Cleaned,CONGNGHE_is_outlier,CONGNGHE_Cleaned
2012-07-11,406.65,37.075,8.765,14.8,12.755,18.335,7.32,16.405,10.99,19.48,22.47,11.245,12.335,5.39,9.085,3.715,8.695,62.815,5.91,10.985,13.355,19.5,6.375,3.435,15.955,11.815,14.93,10.465,21.965,27.99,422.0,341.175,455.05,482.65,36.5,392.625,False,406.65,False,37.075,False,8.765,False,14.8,False,12.755,False,18.335,False,7.32,False,16.405,False,10.99,False,19.48,False,22.47,False,11.245,False,12.335,False,5.39,False,9.085,False,3.715,False,8.695,False,62.815,False,5.91,False,10.985,False,13.355,False,19.5,False,6.375,False,3.435,False,15.955,False,11.815,False,14.93,False,10.465,False,21.965,False,27.99,False,422.0,False,341.175,False,455.05,False,482.65,False,36.5,False,392.625
2012-07-12,408.55,36.985,8.84,14.95,12.91,18.42,7.35,16.45,11.055,19.52,22.54,11.455,12.42,5.495,9.12,3.815,8.725,62.5,6.045,11.425,13.18,19.735,6.41,3.62,16.095,11.995,14.905,10.46,21.83,28.07,423.04,342.145,456.98,488.5,36.5,394.5,False,408.55,False,36.985,False,8.84,False,14.95,False,12.91,False,18.42,False,7.35,False,16.45,False,11.055,False,19.52,False,22.54,False,11.455,False,12.42,False,5.495,False,9.12,False,3.815,False,8.725,False,62.5,False,6.045,False,11.425,False,13.18,False,19.735,False,6.41,False,3.62,False,16.095,False,11.995,False,14.905,False,10.46,False,21.83,False,28.07,False,423.04,False,342.145,False,456.98,False,488.5,False,36.5,False,394.5
2012-07-13,413.45,38.015,9.055,15.245,13.205,18.83,7.455,16.495,11.35,19.705,22.855,11.85,13.09,5.55,9.335,3.98,9.0,62.175,6.27,11.795,13.265,20.08,6.51,3.76,16.265,12.27,14.93,10.655,22.395,28.325,428.325,345.12,464.435,491.1,36.5,399.21,False,413.45,False,38.015,False,9.055,False,15.245,False,13.205,False,18.83,False,7.455,False,16.495,False,11.35,False,19.705,False,22.855,False,11.85,False,13.09,False,5.55,False,9.335,False,3.98,False,9.0,False,62.175,False,6.27,False,11.795,False,13.265,False,20.08,False,6.51,False,3.76,False,16.265,False,12.27,False,14.93,False,10.655,False,22.395,False,28.325,False,428.325,False,345.12,False,464.435,False,491.1,False,36.5,False,399.21
2012-07-16,416.05,38.245,9.31,15.47,13.37,19.105,7.215,16.585,11.935,19.81,22.86,12.195,13.015,5.545,9.3,4.06,9.3,62.495,6.27,12.08,13.25,20.375,6.53,3.84,16.36,12.365,14.995,10.7,22.255,28.395,431.175,346.005,465.44,489.0,36.7,401.68,False,416.05,False,38.245,False,9.31,False,15.47,False,13.37,False,19.105,False,7.215,False,16.585,False,11.935,False,19.81,False,22.86,False,12.195,False,13.015,False,5.545,False,9.3,False,4.06,False,9.3,False,62.495,False,6.27,False,12.08,False,13.25,False,20.375,False,6.53,False,3.84,False,16.36,False,12.365,False,14.995,False,10.7,False,22.255,False,28.395,False,431.175,False,346.005,False,465.44,False,489.0,False,36.7,False,401.68
2012-07-17,415.1,38.38,9.19,15.58,13.275,19.11,7.25,16.585,12.21,19.57,23.22,12.285,12.935,5.51,9.295,4.05,9.465,62.175,6.18,12.085,13.135,20.265,6.47,3.77,16.325,12.49,14.965,10.89,22.045,28.24,431.915,345.95,463.83,493.65,36.8,398.66,False,415.1,False,38.38,False,9.19,False,15.58,False,13.275,False,19.11,False,7.25,False,16.585,False,12.21,False,19.57,False,23.22,False,12.285,False,12.935,False,5.51,False,9.295,False,4.05,False,9.465,False,62.175,False,6.18,False,12.085,False,13.135,False,20.265,False,6.47,False,3.77,False,16.325,False,12.49,False,14.965,False,10.89,False,22.045,False,28.24,False,431.915,False,345.95,False,463.83,False,493.65,False,36.8,False,398.66
2012-07-18,418.0,38.695,9.295,15.805,13.805,19.375,7.355,16.585,12.465,19.59,23.62,12.335,12.9,5.545,9.115,4.15,9.5,62.66,6.225,12.325,13.205,20.43,6.5,3.945,16.295,12.895,14.965,11.455,22.26,28.325,433.055,347.34,466.675,497.8,36.9,402.055,False,418.0,False,38.695,False,9.295,False,15.805,False,13.805,False,19.375,False,7.355,False,16.585,False,12.465,False,19.59,False,23.62,False,12.335,False,12.9,False,5.545,False,9.115,False,4.15,False,9.5,False,62.66,False,6.225,False,12.325,False,13.205,False,20.43,False,6.5,False,3.945,False,16.295,False,12.895,False,14.965,False,11.455,False,22.26,False,28.325,False,433.055,False,347.34,False,466.675,False,497.8,False,36.9,False,402.055
2012-07-19,423.1,39.995,9.875,15.95,14.665,20.005,7.42,16.63,12.73,19.5,24.015,12.655,13.015,5.56,9.185,4.23,9.495,62.65,6.27,12.315,13.175,20.7,6.56,4.02,16.495,13.17,15.0,11.45,22.105,28.395,437.67,348.615,473.4,502.7,37.15,400.745,False,423.1,False,39.995,False,9.875,False,15.95,False,14.665,False,20.005,False,7.42,False,16.63,False,12.73,False,19.5,False,24.015,False,12.655,False,13.015,False,5.56,False,9.185,False,4.23,False,9.495,False,62.65,False,6.27,False,12.315,False,13.175,False,20.7,False,6.56,False,4.02,False,16.495,False,13.17,False,15.0,False,11.45,False,22.105,False,28.395,False,437.67,False,348.615,False,473.4,False,502.7,False,37.15,False,400.745
2012-07-20,428.5,42.86,10.235,15.8,15.17,20.455,7.65,16.72,13.115,19.705,24.53,12.86,13.35,5.6,9.2,4.255,9.66,62.495,6.63,12.935,13.555,21.23,6.66,4.05,16.695,13.57,15.1,11.49,22.33,28.64,445.79,338.365,480.575,497.7,37.35,406.145,False,428.5,False,42.86,False,10.235,False,15.8,False,15.17,False,20.455,False,7.65,False,16.72,False,13.115,False,19.705,False,24.53,False,12.86,False,13.35,False,5.6,False,9.2,False,4.255,False,9.66,False,62.495,False,6.63,False,12.935,False,13.555,False,21.23,False,6.66,False,4.05,False,16.695,False,13.57,False,15.1,False,11.49,False,22.33,False,28.64,False,445.79,False,338.365,False,480.575,False,497.7,False,37.35,False,406.145
2012-07-23,423.75,43.26,9.975,15.39,15.29,20.505,7.725,16.675,12.62,19.5,23.105,12.57,12.82,5.58,9.445,4.095,9.5,62.175,6.685,12.555,13.105,20.61,6.47,3.9,16.295,13.225,15.135,11.285,22.105,28.56,442.28,320.01,470.735,492.2,37.2,403.65,False,423.75,False,43.26,False,9.975,False,15.39,False,15.29,False,20.505,False,7.725,False,16.675,False,12.62,False,19.5,False,23.105,False,12.57,False,12.82,False,5.58,False,9.445,False,4.095,False,9.5,False,62.175,False,6.685,False,12.555,False,13.105,False,20.61,False,6.47,False,3.9,False,16.295,False,13.225,False,15.135,False,11.285,False,22.105,False,28.56,False,442.28,False,320.01,False,470.735,False,492.2,False,37.2,False,403.65
2012-07-24,417.6,40.75,9.62,15.32,14.885,20.23,7.49,16.585,12.21,20.015,23.42,12.25,12.645,5.525,9.4,3.985,9.265,61.54,6.505,12.085,13.075,20.135,6.275,3.69,16.265,12.835,15.135,11.055,21.755,28.32,435.45,302.785,464.495,489.5,37.15,408.175,False,417.6,False,40.75,False,9.62,False,15.32,False,14.885,False,20.23,False,7.49,False,16.585,False,12.21,False,20.015,False,23.42,False,12.25,False,12.645,False,5.525,False,9.4,False,3.985,False,9.265,False,61.54,False,6.505,False,12.085,False,13.075,False,20.135,False,6.275,False,3.69,False,16.265,False,12.835,False,15.135,False,11.055,False,21.755,False,28.32,False,435.45,False,302.785,False,464.495,False,489.5,False,37.15,False,408.175
2012-07-25,414.15,38.78,9.455,15.21,14.69,19.875,7.625,16.54,11.94,20.015,23.22,12.225,12.455,5.5,9.585,3.945,9.2,61.06,6.315,11.7,13.31,19.91,6.245,3.725,16.155,12.705,15.17,10.96,21.685,28.32,429.895,286.24,463.125,490.6,37.15,406.62,False,414.15,False,38.78,False,9.455,False,15.21,False,14.69,False,19.875,False,7.625,False,16.54,False,11.94,False,20.015,False,23.22,False,12.225,False,12.455,False,5.5,False,9.585,False,3.945,False,9.2,False,61.06,False,6.315,False,11.7,False,13.31,False,19.91,False,6.245,False,3.725,False,16.155,False,12.705,False,15.17,False,10.96,False,21.685,False,28.32,False,429.895,False,286.24,False,463.125,False,490.6,False,37.15,False,406.62
2012-07-26,414.75,38.2,9.675,15.32,15.19,20.04,7.58,16.585,12.235,19.71,23.5,12.255,12.48,5.535,9.945,3.985,9.265,60.905,6.225,11.845,13.07,19.905,6.34,3.8,16.185,12.765,15.37,10.96,21.76,28.48,430.335,281.415,465.765,491.2,37.25,402.36,False,414.75,False,38.2,False,9.675,False,15.32,False,15.19,False,20.04,False,7.58,False,16.585,False,12.235,False,19.71,False,23.5,False,12.255,False,12.48,False,5.535,False,9.945,False,3.985,False,9.265,False,60.905,False,6.225,False,11.845,False,13.07,False,19.905,False,6.34,False,3.8,False,16.185,False,12.765,False,15.37,False,10.96,False,21.76,False,28.48,False,430.335,False,281.415,False,465.765,False,491.2,False,37.25,False,402.36
2012-07-27,415.1,37.615,9.57,15.355,14.93,20.34,8.09,16.63,12.215,19.915,23.815,12.34,12.09,5.525,9.865,4.065,9.325,60.43,6.18,11.99,13.135,20.165,6.34,3.73,16.16,12.795,15.4,10.995,21.76,28.4,429.85,286.42,465.73,489.7,37.2,405.935,False,415.1,False,37.615,False,9.57,False,15.355,False,14.93,False,20.34,False,8.09,False,16.63,False,12.215,False,19.915,False,23.815,False,12.34,False,12.09,False,5.525,False,9.865,False,4.065,False,9.325,False,60.43,False,6.18,False,11.99,False,13.135,False,20.165,False,6.34,False,3.73,False,16.16,False,12.795,False,15.4,False,10.995,False,21.76,False,28.4,False,429.85,False,286.42,False,465.73,False,489.7,False,37.2,False,405.935
2012-07-30,412.65,36.985,9.4,15.245,14.955,20.18,8.62,16.675,11.985,20.13,23.34,12.225,11.915,5.415,9.98,4.02,9.335,60.265,6.09,11.89,12.865,19.705,6.31,3.65,15.96,12.605,15.365,10.86,21.755,28.89,427.15,283.82,461.955,492.45,37.05,407.235,False,412.65,False,36.985,False,9.4,False,15.245,False,14.955,False,20.18,False,8.62,False,16.675,False,11.985,False,20.13,False,23.34,False,12.225,False,11.915,False,5.415,False,9.98,False,4.02,False,9.335,False,60.265,False,6.09,False,11.89,False,12.865,False,19.705,False,6.31,False,3.65,False,15.96,False,12.605,False,15.365,False,10.86,False,21.755,False,28.89,False,427.15,False,283.82,False,461.955,False,492.45,False,37.05,False,407.235
2012-07-31,415.4,37.39,9.44,15.39,14.815,20.145,8.39,16.72,12.075,19.815,23.34,12.305,11.885,5.535,9.98,4.02,9.4,60.74,6.18,12.22,13.03,19.85,6.31,3.65,16.13,12.735,15.675,10.985,21.83,29.05,430.755,276.64,463.35,489.8,37.1,403.01,False,415.4,False,37.39,False,9.44,False,15.39,False,14.815,False,20.145,False,8.39,False,16.72,False,12.075,False,19.815,False,23.34,False,12.305,False,11.885,False,5.535,False,9.98,False,4.02,False,9.4,False,60.74,False,6.18,False,12.22,False,13.03,False,19.85,False,6.31,False,3.65,False,16.13,False,12.735,False,15.675,False,10.985,False,21.83,False,29.05,False,430.755,False,276.64,False,463.35,False,489.8,False,37.1,False,403.01
2012-08-01,412.45,36.58,9.38,15.355,14.76,19.935,7.79,16.72,11.78,19.625,23.06,12.165,11.97,5.45,10.135,3.975,9.265,61.375,6.045,11.94,13.065,19.845,6.25,3.575,15.785,12.555,15.67,10.82,21.615,29.055,426.14,276.275,460.68,494.45,37.15,399.705,False,412.45,False,36.58,False,9.38,False,15.355,False,14.76,False,19.935,False,7.79,False,16.72,False,11.78,False,19.625,False,23.06,False,12.165,False,11.97,False,5.45,False,10.135,False,3.975,False,9.265,False,61.375,False,6.045,False,11.94,False,13.065,False,19.845,False,6.25,False,3.575,False,15.785,False,12.555,False,15.67,False,10.82,False,21.615,False,29.055,False,426.14,False,276.275,False,460.68,False,494.45,False,37.15,False,399.705
2012-08-02,416.1,36.77,9.515,15.425,14.955,20.01,7.62,16.72,11.945,19.625,23.06,12.225,11.825,5.45,10.17,3.99,9.265,62.02,6.135,12.275,13.065,19.845,6.275,3.615,15.815,12.585,15.64,10.86,22.255,30.36,426.8,275.485,462.15,497.2,37.1,400.46,False,416.1,False,36.77,False,9.515,False,15.425,False,14.955,False,20.01,False,7.62,False,16.72,False,11.945,False,19.625,False,23.06,False,12.225,False,11.825,False,5.45,False,10.17,False,3.99,False,9.265,False,62.02,False,6.135,False,12.275,False,13.065,False,19.845,False,6.275,False,3.615,False,15.815,False,12.585,False,15.64,False,10.86,False,22.255,False,30.36,False,426.8,False,275.485,False,462.15,False,497.2,False,37.1,False,400.46
2012-08-03,418.2,36.85,9.48,15.43,15.005,20.23,7.42,16.81,11.935,19.56,23.02,12.255,11.945,5.465,10.255,3.99,9.265,62.02,6.135,12.32,13.085,19.93,6.25,3.615,15.755,12.585,15.635,10.89,22.11,31.83,426.815,275.015,463.135,500.95,37.1,398.74,False,418.2,False,36.85,False,9.48,False,15.43,False,15.005,False,20.23,False,7.42,False,16.81,False,11.935,False,19.56,False,23.02,False,12.255,False,11.945,False,5.465,False,10.255,False,3.99,False,9.265,False,62.02,False,6.135,False,12.32,False,13.085,False,19.93,False,6.25,False,3.615,False,15.755,False,12.585,False,15.635,False,10.89,False,22.11,False,31.83,False,426.815,False,275.015,False,463.135,False,500.95,False,37.1,False,398.74
2012-08-06,421.55,37.385,9.78,15.325,15.315,20.56,7.39,16.81,12.23,19.61,23.18,12.55,12.2,5.505,10.205,4.08,9.36,61.865,6.27,12.795,13.135,20.02,6.28,3.655,15.845,12.895,15.545,11.12,21.965,32.975,428.53,278.16,467.105,503.9,37.2,400.33,False,421.55,False,37.385,False,9.78,False,15.325,False,15.315,False,20.56,False,7.39,False,16.81,False,12.23,False,19.61,False,23.18,False,12.55,False,12.2,False,5.505,False,10.205,False,4.08,False,9.36,False,61.865,False,6.27,False,12.795,False,13.135,False,20.02,False,6.28,False,3.655,False,15.845,False,12.895,False,15.545,False,11.12,False,21.965,False,32.975,False,428.53,False,278.16,False,467.105,False,503.9,False,37.2,False,400.33
2012-08-07,423.95,37.12,9.93,15.47,15.29,20.565,7.85,16.9,12.365,19.56,23.22,12.545,12.03,5.48,9.785,4.075,9.335,62.18,6.27,12.75,13.22,19.94,6.245,3.805,15.895,12.885,15.505,11.055,22.32,33.955,428.63,279.25,467.11,502.2,37.3,401.33,False,423.95,False,37.12,False,9.93,False,15.47,False,15.29,False,20.565,False,7.85,False,16.9,False,12.365,False,19.56,False,23.22,False,12.545,False,12.03,False,5.48,False,9.785,False,4.075,False,9.335,False,62.18,False,6.27,False,12.75,False,13.22,False,19.94,False,6.245,False,3.805,False,15.895,False,12.885,False,15.505,False,11.055,False,22.32,False,33.955,False,428.63,False,279.25,False,467.11,False,502.2,False,37.3,False,401.33
2012-08-08,422.9,37.12,9.895,15.47,15.725,20.585,7.525,16.9,12.325,19.54,23.22,12.535,12.025,5.48,9.275,4.075,9.33,62.02,6.225,12.795,13.22,19.88,6.34,3.805,15.955,12.925,15.47,11.02,22.54,33.13,429.31,280.0,470.73,507.0,37.45,402.29,False,422.9,False,37.12,False,9.895,False,15.47,False,15.725,False,20.585,False,7.525,False,16.9,False,12.325,False,19.54,False,23.22,False,12.535,False,12.025,False,5.48,False,9.275,False,4.075,False,9.33,False,62.02,False,6.225,False,12.795,False,13.22,False,19.88,False,6.34,False,3.805,False,15.955,False,12.925,False,15.47,False,11.02,False,22.54,False,33.13,False,429.31,False,280.0,False,470.73,False,507.0,False,37.45,False,402.29
2012-08-09,426.3,37.745,10.065,15.615,16.47,20.675,7.49,16.99,12.51,19.475,23.62,12.635,12.085,5.515,9.015,4.145,9.395,63.135,6.36,12.935,13.235,20.025,6.375,3.87,16.045,13.105,15.505,11.225,22.54,34.12,432.8,294.095,472.84,507.55,37.35,402.225,False,426.3,False,37.745,False,10.065,False,15.615,False,16.47,False,20.675,False,7.49,False,16.99,False,12.51,False,19.475,False,23.62,False,12.635,False,12.085,False,5.515,False,9.015,False,4.145,False,9.395,False,63.135,False,6.36,False,12.935,False,13.235,False,20.025,False,6.375,False,3.87,False,16.045,False,13.105,False,15.505,False,11.225,False,22.54,False,34.12,False,432.8,False,294.095,False,472.84,False,507.55,False,37.35,False,402.225
2012-08-10,426.5,38.2,9.88,15.615,16.01,20.615,7.39,17.08,12.35,19.27,23.66,12.51,12.31,5.475,9.01,4.065,9.395,64.245,6.27,12.655,13.105,19.91,6.215,3.725,15.985,13.045,15.505,11.09,22.54,33.955,433.825,304.585,469.38,506.7,37.45,398.595,False,426.5,False,38.2,False,9.88,False,15.615,False,16.01,False,20.615,False,7.39,False,17.08,False,12.35,False,19.27,False,23.66,False,12.51,False,12.31,False,5.475,False,9.01,False,4.065,False,9.395,False,64.245,False,6.27,False,12.655,False,13.105,False,19.91,False,6.215,False,3.725,False,15.985,False,13.045,False,15.505,False,11.09,False,22.54,False,33.955,False,433.825,False,304.585,False,469.38,False,506.7,False,37.45,False,398.595
2012-08-13,424.9,37.57,9.71,15.73,15.94,20.51,7.56,17.26,12.125,19.29,23.42,12.395,12.42,5.44,8.545,4.01,9.395,64.565,6.225,12.51,12.96,19.97,6.215,3.725,15.925,12.86,15.405,11.055,22.47,33.95,432.275,314.92,470.655,511.25,37.45,399.07,False,424.9,False,37.57,False,9.71,False,15.73,False,15.94,False,20.51,False,7.56,False,17.26,False,12.125,False,19.29,False,23.42,False,12.395,False,12.42,False,5.44,False,8.545,False,4.01,False,9.395,False,64.565,False,6.225,False,12.51,False,12.96,False,19.97,False,6.215,False,3.725,False,15.925,False,12.86,False,15.405,False,11.055,False,22.47,False,33.95,False,432.275,False,314.92,False,470.655,False,511.25,False,37.45,False,399.07
2012-08-14,428.35,37.615,9.825,15.73,16.375,20.54,7.49,17.475,12.21,19.23,23.26,12.535,12.675,5.465,8.815,4.065,9.765,64.885,6.27,12.705,12.95,19.96,6.21,3.805,16.095,12.955,15.31,11.09,22.75,35.415,435.095,330.355,471.565,515.75,37.4,398.84,False,428.35,False,37.615,False,9.825,False,15.73,False,16.375,False,20.54,False,7.49,False,17.475,False,12.21,False,19.23,False,23.26,False,12.535,False,12.675,False,5.465,False,8.815,False,4.065,False,9.765,False,64.885,False,6.27,False,12.705,False,12.95,False,19.96,False,6.21,False,3.805,False,16.095,False,12.955,False,15.31,False,11.09,False,22.75,False,35.415,False,435.095,False,330.355,False,471.565,False,515.75,False,37.4,False,398.84
2012-08-15,431.2,37.525,9.9,15.65,16.73,21.0,7.385,17.785,12.255,19.17,23.22,12.545,12.7,5.47,9.01,4.07,9.835,64.24,6.225,12.655,12.95,19.93,6.18,3.8,16.04,13.02,15.375,11.125,22.82,37.045,435.985,329.145,474.805,515.95,37.4,397.815,False,431.2,False,37.525,False,9.9,False,15.65,False,16.73,False,21.0,False,7.385,False,17.785,False,12.255,False,19.17,False,23.22,False,12.545,False,12.7,False,5.47,False,9.01,False,4.07,False,9.835,False,64.24,False,6.225,False,12.655,False,12.95,False,19.93,False,6.18,False,3.8,False,16.04,False,13.02,False,15.375,False,11.125,False,22.82,False,37.045,False,435.985,False,329.145,False,474.805,False,515.95,False,37.4,False,397.815
2012-08-16,431.5,37.3,9.765,15.805,16.83,21.52,7.455,17.88,12.185,19.215,23.14,12.545,12.625,5.45,8.695,4.05,9.73,63.61,6.135,12.515,12.96,20.105,6.24,3.765,15.985,12.95,15.365,11.125,22.54,37.375,435.625,327.55,480.06,515.3,37.7,397.05,False,431.5,False,37.3,False,9.765,False,15.805,False,16.83,False,21.52,False,7.455,False,17.88,False,12.185,False,19.215,False,23.14,False,12.545,False,12.625,False,5.45,False,8.695,False,4.05,False,9.73,False,63.61,False,6.135,False,12.515,False,12.96,False,20.105,False,6.24,False,3.765,False,15.985,False,12.95,False,15.365,False,11.125,False,22.54,False,37.375,False,435.625,False,327.55,False,480.06,False,515.3,False,37.7,False,397.05
2012-08-17,432.75,37.255,9.825,15.91,16.675,22.025,7.425,17.97,12.215,18.875,23.375,12.595,12.815,5.445,8.345,4.065,9.665,64.875,6.135,12.655,12.94,20.73,6.21,3.765,16.015,12.86,15.34,11.125,22.47,36.565,434.185,327.735,484.065,519.2,38.05,393.46,False,432.75,False,37.255,False,9.825,False,15.91,False,16.675,False,22.025,False,7.425,True,17.79,False,12.215,False,18.875,False,23.375,False,12.595,False,12.815,False,5.445,False,8.345,False,4.065,False,9.665,False,64.875,False,6.135,False,12.655,False,12.94,False,20.73,False,6.21,False,3.765,False,16.015,False,12.86,False,15.34,False,11.125,False,22.47,False,36.565,False,434.185,False,327.735,False,484.065,False,519.2,False,38.05,False,393.46
2012-08-20,436.25,37.66,10.08,15.99,16.94,22.105,7.35,18.32,12.51,19.025,23.935,13.2,13.185,5.46,8.51,4.125,9.83,64.875,6.18,12.885,13.23,21.64,6.245,3.8,16.18,13.165,15.335,11.32,22.32,36.555,438.03,329.355,486.655,503.1,37.9,395.24,False,436.25,False,37.66,False,10.08,False,15.99,False,16.94,False,22.105,False,7.35,True,17.7,False,12.51,False,19.025,False,23.935,False,13.2,False,13.185,False,5.46,False,8.51,False,4.125,False,9.83,False,64.875,False,6.18,False,12.885,False,13.23,False,21.64,False,6.245,False,3.8,False,16.18,False,13.165,False,15.335,False,11.32,False,22.32,False,36.555,False,438.03,False,329.355,False,486.655,False,503.1,False,37.9,False,395.24
2012-08-21,423.5,36.495,9.805,15.695,16.59,21.36,7.415,17.61,12.055,18.655,23.295,12.92,12.565,5.35,8.85,3.995,9.63,62.97,5.955,12.56,12.995,21.025,6.15,3.69,15.725,12.765,14.7,10.99,21.905,35.73,423.71,326.235,473.54,485.25,37.8,387.015,False,423.5,False,36.495,False,9.805,False,15.695,False,16.59,False,21.36,False,7.415,False,17.61,False,12.055,False,18.655,False,23.295,False,12.92,False,12.565,False,5.35,False,8.85,False,3.995,False,9.63,False,62.97,False,5.955,False,12.56,False,12.995,False,21.025,False,6.15,False,3.69,False,15.725,False,12.765,False,14.7,False,10.99,False,21.905,False,35.73,False,423.71,False,326.235,False,473.54,False,485.25,False,37.8,False,387.015
2012-08-22,408.8,34.615,9.48,15.285,16.01,21.365,7.35,16.81,11.645,18.43,22.345,12.335,12.115,5.04,8.93,3.805,9.33,59.155,5.685,11.94,12.995,20.375,5.86,3.575,15.065,12.145,13.93,10.66,21.545,34.9,401.8,323.1,459.305,468.0,37.95,381.67,False,408.8,False,34.615,False,9.48,False,15.285,False,16.01,False,21.365,False,7.35,False,16.81,False,11.645,False,18.43,False,22.345,False,12.335,False,12.115,False,5.04,False,8.93,False,3.805,False,9.33,False,59.155,False,5.685,False,11.94,False,12.995,False,20.375,False,5.86,False,3.575,False,15.065,False,12.145,False,13.93,False,10.66,False,21.545,False,34.9,False,401.8,False,323.1,False,459.305,False,468.0,False,37.95,False,381.67
2012-08-23,395.8,32.46,8.975,14.88,15.525,20.98,7.15,16.01,11.26,17.805,21.985,11.645,11.3,4.88,9.085,3.615,9.025,56.77,5.37,11.23,12.825,19.935,5.67,3.4,14.5,11.495,13.25,10.2,20.98,34.565,382.53,307.395,442.515,460.75,38.1,369.005,False,395.8,False,32.46,False,8.975,False,14.88,False,15.525,False,20.98,False,7.15,False,16.01,False,11.26,False,17.805,False,21.985,False,11.645,False,11.3,False,4.88,False,9.085,False,3.615,False,9.025,False,56.77,False,5.37,False,11.23,False,12.825,False,19.935,False,5.67,False,3.4,False,14.5,False,11.495,False,13.25,False,10.2,False,20.98,False,34.565,False,382.53,False,307.395,False,442.515,False,460.75,False,38.1,False,369.005
