Year,VNINDEX,VNINDEX_cleaned,VNINDEX_is_outlier,BVH,BVH_cleaned,BVH_is_outlier,CSM,CSM_cleaned,CSM_is_outlier,CTG,CTG_cleaned,CTG_is_outlier,CII,CII_cleaned,CII_is_outlier,DPM,DPM_cleaned,DPM_is_outlier,FLC,FLC_cleaned,FLC_is_outlier,EIB,EIB_cleaned,EIB_is_outlier,DRC,DRC_cleaned,DRC_is_outlier,FPT,FPT_cleaned,FPT_is_outlier,HAG,HAG_cleaned,HAG_is_outlier,HCM,HCM_cleaned,HCM_is_outlier,GMD,GMD_cleaned,GMD_is_outlier,HPG,HPG_cleaned,HPG_is_outlier,IJC,IJC_cleaned,IJC_is_outlier,HSG,HSG_cleaned,HSG_is_outlier,MBB,MBB_cleaned,MBB_is_outlier,MSN,MSN_cleaned,MSN_is_outlier,ITA,ITA_cleaned,ITA_is_outlier,OGC,OGC_cleaned,OGC_is_outlier,KDC,KDC_cleaned,KDC_is_outlier,PVD,PVD_cleaned,PVD_is_outlier,PPC,PPC_cleaned,PPC_is_outlier,PVT,PVT_cleaned,PVT_is_outlier,VCB,VCB_cleaned,VCB_is_outlier,SSI,SSI_cleaned,SSI_is_outlier,STB,STB_cleaned,STB_is_outlier,REE,REE_cleaned,REE_is_outlier,VIC,VIC_cleaned,VIC_is_outlier,VNM,VNM_cleaned,VNM_is_outlier,NGANHANG,NGANHANG_cleaned,NGANHANG_is_outlier,KHOANGSAN,KHOANGSAN_cleaned,KHOANGSAN_is_outlier,NANGLUONG,NANGLUONG_cleaned,NANGLUONG_is_outlier,VN30,VN30_cleaned,VN30_is_outlier,UPCOM,UPCOM_cleaned,UPCOM_is_outlier,CONGNGHE,CONGNGHE_cleaned,CONGNGHE_is_outlier
2012-02-28,426.0,426.0,False,51.28,51.28,False,3.91,3.91,False,14.485,14.485,False,11.76,11.76,False,16.065,16.065,False,23.16,18.81810810810811,True,14.895,14.895,False,6.9,6.9,False,17.805,17.805,False,19.74,19.74,False,9.505,9.505,False,11.495,11.495,False,5.49,5.49,False,6.8,6.8,False,2.4,2.4,False,9.34,9.34,False,69.965,69.965,False,6.92,6.92,False,9.8,9.8,False,11.945,11.945,False,24.73,24.73,False,5.76,5.76,False,3.07,3.07,False,16.035,16.035,False,11.0,11.0,False,14.295,14.295,False,8.82,8.82,False,28.745,28.745,False,29.39,29.39,False,461.47,461.47,False,358.35,358.35,False,414.565,414.565,False,481.05,481.05,False,34.55,34.55,False,369.85,369.85,False
2012-02-29,420.8,420.8,False,48.875,48.875,False,3.825,3.825,False,14.11,14.11,False,11.48,11.48,False,15.685,15.685,False,22.39,18.81364864864865,True,15.115,15.115,False,6.825,6.825,False,17.81,17.81,False,19.64,19.64,False,9.225,9.225,False,11.665,11.665,False,5.37,5.37,False,7.05,7.05,False,2.3,2.3,False,9.2,9.2,False,70.92,70.92,False,6.675,6.675,False,9.72,9.72,False,11.655,11.655,False,23.81,23.81,False,5.64,5.64,False,2.96,2.96,False,16.04,16.04,False,10.7,10.7,False,14.695,14.695,False,8.525,8.525,False,28.38,28.38,False,29.23,29.23,False,455.935,455.935,False,357.48,357.48,False,412.61,412.61,False,487.0,487.0,False,34.5,34.5,False,365.74,365.74,False
2012-03-01,425.25,425.25,False,49.305,49.305,False,3.84,3.84,False,14.165,14.165,False,11.185,11.185,False,15.785,15.785,False,23.43,18.80918918918919,True,15.89,15.89,False,6.93,6.93,False,17.89,17.89,False,20.295,20.295,False,9.425,9.425,False,12.31,12.31,False,5.46,5.46,False,7.045,7.045,False,2.37,2.37,False,9.595,9.595,False,75.69,75.69,False,6.78,6.78,False,10.305,10.305,False,11.255,11.255,False,23.195,23.195,False,5.695,5.695,False,3.0,3.0,False,15.895,15.895,False,10.82,10.82,False,14.93,14.93,False,8.625,8.625,False,27.865,27.865,False,29.07,29.07,False,466.705,466.705,False,358.755,358.755,False,418.225,418.225,False,499.55,499.55,False,34.5,34.5,False,367.915,367.915,False
2012-03-02,435.7,435.7,False,51.715,51.715,False,3.91,3.91,False,14.74,14.74,False,11.365,11.365,False,15.965,15.965,False,24.435,18.80472972972973,True,16.585,16.585,False,7.14,7.14,False,17.97,17.97,False,21.195,21.195,False,9.45,9.45,False,12.285,12.285,False,5.665,5.665,False,6.905,6.905,False,2.45,2.45,False,10.095,10.095,False,78.235,78.235,False,6.92,6.92,False,10.855,10.855,False,11.4,11.4,False,23.315,23.315,False,5.865,5.865,False,3.075,3.075,False,15.64,15.64,False,11.125,11.125,False,14.87,14.87,False,8.885,8.885,False,27.11,27.11,False,29.07,29.07,False,484.8,484.8,False,360.215,360.215,False,429.515,429.515,False,517.65,517.65,False,34.75,34.75,False,371.26,371.26,False
2012-03-05,455.4,455.4,False,54.79,54.79,False,4.15,4.15,False,15.455,15.455,False,11.74,11.74,False,16.55,16.55,False,26.64,18.80027027027027,True,17.405,17.405,False,7.56,7.56,False,18.63,18.63,False,22.57,22.57,False,10.29,10.29,False,12.61,12.61,False,5.86,5.86,False,6.87,6.87,False,2.59,2.59,False,10.72,10.72,False,80.78,80.78,False,7.41,7.41,False,11.405,11.405,False,11.805,11.805,False,24.405,24.405,False,6.085,6.085,False,3.29,3.29,False,15.875,15.875,False,11.905,11.905,False,15.4,15.4,False,9.32,9.32,False,25.47,25.47,False,28.99,28.99,False,509.25,509.25,False,363.5,363.5,False,446.86,446.86,False,523.1,523.1,False,35.15,35.15,False,384.15,384.15,False
2012-03-06,456.55,456.55,False,54.575,54.575,False,4.29,4.29,False,15.765,15.765,False,11.9,11.9,False,16.5,16.5,False,27.545,18.79581081081081,True,17.49,17.49,False,7.6,7.6,False,18.95,18.95,False,23.02,23.02,False,10.235,10.235,False,12.73,12.73,False,5.93,5.93,False,6.975,6.975,False,2.63,2.63,False,10.985,10.985,False,76.96,76.96,False,7.585,7.585,False,11.395,11.395,False,12.04,12.04,False,24.11,24.11,False,6.215,6.215,False,3.33,3.33,False,16.525,16.525,False,11.995,11.995,False,15.705,15.705,False,9.41,9.41,False,26.1,26.1,False,28.91,28.91,False,516.385,516.385,False,364.39,364.39,False,454.055,454.055,False,500.55,500.55,False,35.3,35.3,False,389.68,389.68,False
2012-03-07,438.95,438.95,False,52.6,52.6,False,4.45,4.45,False,15.285,15.285,False,11.92,11.92,False,15.555,15.555,False,28.615,18.791351351351352,True,16.24,16.24,False,7.41,7.41,False,18.465,18.465,False,22.5,22.5,False,9.81,9.81,False,12.09,12.09,False,5.73,5.73,False,7.155,7.155,False,2.5,2.5,False,10.62,10.62,False,73.47,73.47,False,7.795,7.795,False,11.125,11.125,False,11.785,11.785,False,23.7,23.7,False,6.085,6.085,False,3.29,3.29,False,17.135,17.135,False,11.595,11.595,False,14.63,14.63,False,9.045,9.045,False,27.74,27.74,False,29.87,29.87,False,491.295,491.295,False,352.605,352.605,False,447.025,447.025,False,498.95,498.95,False,34.95,34.95,False,379.84,379.84,False
2012-03-08,437.6,437.6,False,51.935,51.935,False,4.64,4.64,False,15.085,15.085,False,12.61,12.61,False,15.145,15.145,False,28.685,18.78689189189189,True,15.46,15.46,False,7.39,7.39,False,18.465,18.465,False,22.85,22.85,False,9.725,9.725,False,12.29,12.29,False,5.63,5.63,False,7.47,7.47,False,2.51,2.51,False,10.29,10.29,False,74.105,74.105,False,8.075,8.075,False,11.17,11.17,False,12.26,12.26,False,23.58,23.58,False,6.12,6.12,False,3.32,3.32,False,17.33,17.33,False,11.5,11.5,False,13.79,13.79,False,8.98,8.98,False,27.99,27.99,False,30.18,30.18,False,475.775,475.775,False,349.995,349.995,False,444.395,444.395,False,485.7,485.7,False,34.75,34.75,False,379.465,379.465,False
2012-03-09,429.9,429.9,False,51.5,51.5,False,4.53,4.53,False,14.74,14.74,False,12.93,12.93,False,15.045,15.045,False,27.55,18.782432432432433,True,15.07,15.07,False,7.11,7.11,False,18.545,18.545,False,21.61,21.61,False,9.445,9.445,False,12.31,12.31,False,5.39,5.39,False,7.265,7.265,False,2.48,2.48,False,9.865,9.865,False,72.835,72.835,False,7.795,7.795,False,10.81,10.81,False,12.09,12.09,False,23.105,23.105,False,6.02,6.02,False,3.215,3.215,False,16.275,16.275,False,11.13,11.13,False,13.285,13.285,False,8.72,8.72,False,26.61,26.61,False,29.62,29.62,False,463.075,463.075,False,347.995,347.995,False,434.8,434.8,False,481.1,481.1,False,34.55,34.55,False,379.535,379.535,False
2012-03-12,428.0,428.0,False,53.69,53.69,False,4.48,4.48,False,14.255,14.255,False,13.185,13.185,False,14.965,14.965,False,28.615,18.77797297297297,True,14.685,14.685,False,7.035,7.035,False,18.38,18.38,False,20.325,20.325,False,9.25,9.25,False,13.16,13.16,False,5.37,5.37,False,7.185,7.185,False,2.4,2.4,False,9.57,9.57,False,73.47,73.47,False,7.725,7.725,False,10.62,10.62,False,11.775,11.775,False,22.49,22.49,False,5.995,5.995,False,3.03,3.03,False,16.16,16.16,False,10.825,10.825,False,13.155,13.155,False,8.585,8.585,False,26.86,26.86,False,29.54,29.54,False,463.12,463.12,False,346.985,346.985,False,432.425,432.425,False,486.9,486.9,False,34.45,34.45,False,374.75,374.75,False
2012-03-13,430.75,430.75,False,56.54,56.54,False,4.3,4.3,False,14.14,14.14,False,13.07,13.07,False,14.965,14.965,False,28.95,18.773513513513514,True,14.86,14.86,False,7.29,7.29,False,18.54,18.54,False,19.915,19.915,False,9.34,9.34,False,13.83,13.83,False,5.285,5.285,False,6.905,6.905,False,2.39,2.39,False,9.7,9.7,False,74.105,74.105,False,7.585,7.585,False,10.49,10.49,False,11.855,11.855,False,22.585,22.585,False,5.99,5.99,False,3.0,3.0,False,15.705,15.705,False,10.885,10.885,False,14.12,14.12,False,8.62,8.62,False,26.86,26.86,False,29.23,29.23,False,476.4,476.4,False,346.425,346.425,False,433.745,433.745,False,491.3,491.3,False,34.3,34.3,False,376.96,376.96,False
2012-03-14,433.25,433.25,False,59.17,59.17,False,4.17,4.17,False,14.11,14.11,False,12.51,12.51,False,14.995,14.995,False,26.78,18.769054054054052,True,14.895,14.895,False,7.605,7.605,False,18.63,18.63,False,19.885,19.885,False,9.53,9.53,False,13.82,13.82,False,5.275,5.275,False,6.655,6.655,False,2.42,2.42,False,9.83,9.83,False,73.785,73.785,False,7.515,7.515,False,10.535,10.535,False,12.02,12.02,False,22.085,22.085,False,5.86,5.86,False,2.995,2.995,False,15.53,15.53,False,11.07,11.07,False,14.835,14.835,False,8.65,8.65,False,25.975,25.975,False,29.23,29.23,False,488.33,488.33,False,347.12,347.12,False,433.525,433.525,False,494.7,494.7,False,34.5,34.5,False,377.75,377.75,False
2012-03-15,436.15,436.15,False,60.485,60.485,False,4.115,4.115,False,14.395,14.395,False,12.29,12.29,False,14.97,14.97,False,25.4,18.764594594594595,True,14.855,14.855,False,7.885,7.885,False,18.955,18.955,False,19.81,19.81,False,9.615,9.615,False,13.765,13.765,False,5.345,5.345,False,6.58,6.58,False,2.43,2.43,False,9.73,9.73,False,76.33,76.33,False,7.27,7.27,False,10.675,10.675,False,12.42,12.42,False,22.29,22.29,False,5.8,5.8,False,3.04,3.04,False,15.755,15.755,False,11.03,11.03,False,15.27,15.27,False,8.75,8.75,False,25.725,25.725,False,29.39,29.39,False,494.31,494.31,False,346.245,346.245,False,431.945,431.945,False,504.35,504.35,False,34.55,34.55,False,379.845,379.845,False
2012-03-16,444.3,444.3,False,63.555,63.555,False,4.405,4.405,False,14.48,14.48,False,13.365,13.365,False,15.455,15.455,False,24.535,18.760135135135133,True,15.2,15.2,False,7.84,7.84,False,19.445,19.445,False,20.29,20.29,False,10.285,10.285,False,13.875,13.875,False,5.53,5.53,False,6.4,6.4,False,2.57,2.57,False,10.325,10.325,False,74.105,74.105,False,7.655,7.655,False,10.995,10.995,False,13.1,13.1,False,22.43,22.43,False,5.96,5.96,False,3.215,3.215,False,15.925,15.925,False,11.755,11.755,False,15.805,15.805,False,9.02,9.02,False,25.85,25.85,False,29.39,29.39,False,511.48,511.48,False,348.945,348.945,False,443.985,443.985,False,498.7,498.7,False,34.7,34.7,False,387.01,387.01,False
2012-03-19,437.25,437.25,False,63.115,63.115,False,4.415,4.415,False,14.225,14.225,False,13.41,13.41,False,14.87,14.87,False,23.33,18.755675675675676,True,14.985,14.985,False,7.645,7.645,False,19.035,19.035,False,19.37,19.37,False,10.37,10.37,False,13.19,13.19,False,5.34,5.34,False,6.04,6.04,False,2.54,2.54,False,10.225,10.225,False,73.15,73.15,False,7.41,7.41,False,10.445,10.445,False,13.25,13.25,False,22.23,22.23,False,5.885,5.885,False,3.29,3.29,False,15.865,15.865,False,12.02,12.02,False,15.975,15.975,False,8.72,8.72,False,25.345,25.345,False,29.38,29.38,False,507.035,507.035,False,348.7,348.7,False,439.215,439.215,False,497.5,497.5,False,34.8,34.8,False,381.48,381.48,False
2012-03-20,438.45,438.45,False,60.045,60.045,False,4.345,4.345,False,14.54,14.54,False,13.365,13.365,False,15.17,15.17,False,22.095,18.751216216216214,True,15.11,15.11,False,7.705,7.705,False,19.2,19.2,False,19.745,19.745,False,10.51,10.51,False,13.495,13.495,False,5.43,5.43,False,6.225,6.225,False,2.56,2.56,False,10.32,10.32,False,73.465,73.465,False,7.445,7.445,False,10.585,10.585,False,13.31,13.31,False,22.375,22.375,False,5.99,5.99,False,3.29,3.29,False,15.895,15.895,False,12.215,12.215,False,15.57,15.57,False,8.75,8.75,False,24.34,24.34,False,29.23,29.23,False,501.08,501.08,False,349.11,349.11,False,439.465,439.465,False,508.85,508.85,False,34.85,34.85,False,382.415,382.415,False
2012-03-21,446.8,446.8,False,59.605,59.605,False,4.43,4.43,False,14.88,14.88,False,13.315,13.315,False,15.555,15.555,False,21.195,18.746756756756756,True,15.67,15.67,False,7.99,7.99,False,19.12,19.12,False,20.575,20.575,False,10.985,10.985,False,13.85,13.85,False,5.605,5.605,False,6.37,6.37,False,2.62,2.62,False,10.715,10.715,False,74.105,74.105,False,7.76,7.76,False,11.035,11.035,False,13.345,13.345,False,23.2,23.2,False,5.985,5.985,False,3.33,3.33,False,16.61,16.61,False,12.77,12.77,False,15.87,15.87,False,9.08,9.08,False,25.225,25.225,False,29.23,29.23,False,507.675,507.675,False,351.655,351.655,False,446.455,446.455,False,506.8,506.8,False,34.95,34.95,False,382.165,382.165,False
2012-03-22,445.85,445.85,False,61.58,61.58,False,4.45,4.45,False,14.77,14.77,False,13.545,13.545,False,15.455,15.455,False,20.695,18.742297297297295,True,15.465,15.465,False,8.125,8.125,False,18.955,18.955,False,20.505,20.505,False,11.045,11.045,False,13.575,13.575,False,5.56,5.56,False,6.005,6.005,False,2.6,2.6,False,10.555,10.555,False,73.15,73.15,False,7.725,7.725,False,10.945,10.945,False,13.255,13.255,False,23.26,23.26,False,6.025,6.025,False,3.36,3.36,False,17.22,17.22,False,12.55,12.55,False,15.705,15.705,False,8.98,8.98,False,25.22,25.22,False,29.31,29.31,False,510.89,510.89,False,352.095,352.095,False,448.07,448.07,False,509.65,509.65,False,35.05,35.05,False,378.89,378.89,False
2012-03-23,452.25,452.25,False,63.33,63.33,False,4.78,4.78,False,14.91,14.91,False,13.92,13.92,False,15.425,15.425,False,21.165,18.737837837837837,True,15.33,15.33,False,8.695,8.695,False,18.87,18.87,False,21.02,21.02,False,11.15,11.15,False,13.68,13.68,False,5.545,5.545,False,6.19,6.19,False,2.61,2.61,False,10.555,10.555,False,73.145,73.145,False,7.9,7.9,False,11.495,11.495,False,13.285,13.285,False,23.4,23.4,False,6.08,6.08,False,3.435,3.435,False,17.21,17.21,False,12.65,12.65,False,15.845,15.845,False,9.12,9.12,False,25.155,25.155,False,29.31,29.31,False,515.83,515.83,False,346.905,346.905,False,453.42,453.42,False,513.8,513.8,False,35.15,35.15,False,380.06,380.06,False
2012-03-26,455.4,455.4,False,64.425,64.425,False,4.99,4.99,False,15.595,15.595,False,13.685,13.685,False,15.835,15.835,False,20.425,18.733378378378376,True,15.29,15.29,False,8.975,8.975,False,18.87,18.87,False,20.68,20.68,False,11.29,11.29,False,13.96,13.96,False,5.535,5.535,False,6.075,6.075,False,2.62,2.62,False,10.42,10.42,False,73.465,73.465,False,7.97,7.97,False,11.635,11.635,False,13.215,13.215,False,23.315,23.315,False,6.175,6.175,False,3.62,3.62,False,17.13,17.13,False,12.765,12.765,False,15.975,15.975,False,9.345,9.345,False,25.6,25.6,False,29.95,29.95,False,520.52,520.52,False,353.93,353.93,False,454.355,454.355,False,509.05,509.05,False,35.15,35.15,False,382.895,382.895,False
2012-03-27,452.6,452.6,False,63.775,63.775,False,5.165,5.165,False,15.83,15.83,False,13.64,13.64,False,15.835,15.835,False,20.06,18.728918918918918,True,15.025,15.025,False,8.735,8.735,False,18.785,18.785,False,19.875,19.875,False,10.825,10.825,False,13.625,13.625,False,5.5,5.5,False,5.87,5.87,False,2.54,2.54,False,9.96,9.96,False,73.15,73.15,False,8.18,8.18,False,11.35,11.35,False,13.215,13.215,False,23.225,23.225,False,6.145,6.145,False,3.725,3.725,False,16.9,16.9,False,12.3,12.3,False,15.905,15.905,False,9.54,9.54,False,26.36,26.36,False,30.5,30.5,False,512.265,512.265,False,350.515,350.515,False,451.775,451.775,False,499.6,499.6,False,35.05,35.05,False,384.975,384.975,False
2012-03-28,442.1,442.1,False,62.02,62.02,False,5.15,5.15,False,15.745,15.745,False,13.92,13.92,False,15.32,15.32,False,19.315,18.724459459459457,True,14.86,14.86,False,8.365,8.365,False,18.705,18.705,False,19.195,19.195,False,10.34,10.34,False,13.475,13.475,False,5.445,5.445,False,5.83,5.83,False,2.51,2.51,False,9.7,9.7,False,72.515,72.515,False,7.935,7.935,False,10.95,10.95,False,13.155,13.155,False,22.72,22.72,False,6.145,6.145,False,3.69,3.69,False,16.585,16.585,False,11.745,11.745,False,15.705,15.705,False,9.28,9.28,False,26.36,26.36,False,29.86,29.86,False,501.78,501.78,False,342.6,342.6,False,446.925,446.925,False,505.05,505.05,False,35.15,35.15,False,382.065,382.065,False
2012-03-29,444.25,444.25,False,63.775,63.775,False,5.135,5.135,False,15.685,15.685,False,13.73,13.73,False,15.535,15.535,False,18.72,18.72,False,15.245,15.245,False,8.38,8.38,False,18.95,18.95,False,19.125,19.125,False,10.35,10.35,False,13.985,13.985,False,5.465,5.465,False,5.51,5.51,False,2.5,2.5,False,9.8,9.8,False,72.51,72.51,False,7.83,7.83,False,11.17,11.17,False,12.97,12.97,False,22.935,22.935,False,6.28,6.28,False,3.54,3.54,False,16.33,16.33,False,11.805,11.805,False,15.78,15.78,False,9.285,9.285,False,24.595,24.595,False,29.78,29.78,False,509.115,509.115,False,342.25,342.25,False,449.615,449.615,False,500.2,500.2,False,35.15,35.15,False,384.84,384.84,False
2012-03-30,440.65,440.65,False,64.87,64.87,False,5.02,5.02,False,16.16,16.16,False,13.87,13.87,False,15.145,15.145,False,18.385,18.385,False,15.07,15.07,False,8.335,8.335,False,19.035,19.035,False,18.635,18.635,False,10.04,10.04,False,13.685,13.685,False,5.52,5.52,False,5.58,5.58,False,2.46,2.46,False,9.605,9.605,False,72.835,72.835,False,7.62,7.62,False,11.22,11.22,False,12.955,12.955,False,23.195,23.195,False,6.57,6.57,False,3.39,3.39,False,16.705,16.705,False,11.435,11.435,False,15.71,15.71,False,9.085,9.085,False,24.395,24.395,False,29.7,29.7,False,509.465,509.465,False,337.39,337.39,False,450.17,450.17,False,503.15,503.15,False,35.0,35.0,False,384.66,384.66,False
2012-04-03,443.3,443.3,False,65.095,65.095,False,5.025,5.025,False,16.58,16.58,False,13.845,13.845,False,15.275,15.275,False,18.185,18.185,False,15.115,15.115,False,8.335,8.335,False,19.03,19.03,False,19.02,19.02,False,10.4,10.4,False,14.215,14.215,False,5.555,5.555,False,5.685,5.685,False,2.49,2.49,False,9.76,9.76,False,72.825,72.825,False,7.83,7.83,False,11.36,11.36,False,13.12,13.12,False,23.4,23.4,False,6.76,6.76,False,3.365,3.365,False,16.44,16.44,False,11.66,11.66,False,15.475,15.475,False,9.345,9.345,False,23.955,23.955,False,29.54,29.54,False,511.595,511.595,False,334.09,334.09,False,459.6,459.6,False,504.05,504.05,False,35.05,35.05,False,385.27,385.27,False
2012-04-04,443.4,443.4,False,63.995,63.995,False,5.07,5.07,False,16.765,16.765,False,13.82,13.82,False,15.505,15.505,False,17.585,17.585,False,15.07,15.07,False,8.53,8.53,False,19.115,19.115,False,19.33,19.33,False,10.62,10.62,False,14.245,14.245,False,5.545,5.545,False,5.9,5.9,False,2.49,2.49,False,9.895,9.895,False,73.465,73.465,False,7.795,7.795,False,11.31,11.31,False,13.255,13.255,False,23.32,23.32,False,6.665,6.665,False,3.39,3.39,False,16.65,16.65,False,11.96,11.96,False,15.435,15.435,False,9.67,9.67,False,24.085,24.085,False,29.47,29.47,False,509.655,509.655,False,334.75,334.75,False,460.395,460.395,False,503.35,503.35,False,34.95,34.95,False,387.625,387.625,False
2012-04-05,441.25,441.25,False,63.12,63.12,False,4.99,4.99,False,16.32,16.32,False,13.685,13.685,False,15.225,15.225,False,17.02,17.02,False,15.245,15.245,False,8.62,8.62,False,19.36,19.36,False,19.395,19.395,False,10.645,10.645,False,14.275,14.275,False,5.62,5.62,False,6.155,6.155,False,2.52,2.52,False,9.9,9.9,False,73.145,73.145,False,7.655,7.655,False,11.27,11.27,False,13.27,13.27,False,23.345,23.345,False,6.47,6.47,False,3.32,3.32,False,16.67,16.67,False,12.03,12.03,False,15.505,15.505,False,9.77,9.77,False,23.83,23.83,False,29.62,29.62,False,507.07,507.07,False,334.33,334.33,False,454.13,454.13,False,512.15,512.15,False,34.95,34.95,False,392.03,392.03,False
2012-04-06,448.05,448.05,False,63.995,63.995,False,5.145,5.145,False,16.395,16.395,False,13.595,13.595,False,15.4,15.4,False,16.915,16.915,False,15.675,15.675,False,8.855,8.855,False,19.52,19.52,False,20.71,20.71,False,11.02,11.02,False,14.53,14.53,False,5.635,5.635,False,5.975,5.975,False,2.62,2.62,False,10.06,10.06,False,73.145,73.145,False,7.865,7.865,False,11.955,11.955,False,13.68,13.68,False,23.315,23.315,False,6.44,6.44,False,3.435,3.435,False,16.555,16.555,False,12.585,12.585,False,16.01,16.01,False,10.0,10.0,False,23.46,23.46,False,29.7,29.7,False,515.39,515.39,False,338.265,338.265,False,455.325,455.325,False,515.8,515.8,False,34.85,34.85,False,396.4,396.4,False
2012-04-09,449.75,449.75,False,63.995,63.995,False,5.22,5.22,False,16.435,16.435,False,13.76,13.76,False,15.455,15.455,False,16.22,16.22,False,15.635,15.635,False,8.99,8.99,False,19.605,19.605,False,21.36,21.36,False,11.29,11.29,False,14.815,14.815,False,5.625,5.625,False,5.8,5.8,False,2.76,2.76,False,9.995,9.995,False,73.465,73.465,False,7.865,7.865,False,12.495,12.495,False,13.62,13.62,False,23.11,23.11,False,6.34,6.34,False,3.505,3.505,False,16.585,16.585,False,12.705,12.705,False,16.275,16.275,False,10.4,10.4,False,23.65,23.65,False,30.19,30.19,False,516.165,516.165,False,342.2,342.2,False,454.405,454.405,False,517.85,517.85,False,34.85,34.85,False,398.345,398.345,False
2012-04-10,451.65,451.65,False,63.995,63.995,False,5.555,5.555,False,16.325,16.325,False,13.665,13.665,False,15.605,15.605,False,16.48,16.48,False,15.545,15.545,False,9.2,9.2,False,19.61,19.61,False,21.265,21.265,False,11.77,11.77,False,15.315,15.315,False,5.62,5.62,False,5.685,5.685,False,2.91,2.91,False,9.93,9.93,False,74.42,74.42,False,8.19,8.19,False,13.045,13.045,False,13.67,13.67,False,23.08,23.08,False,6.28,6.28,False,3.51,3.51,False,16.47,16.47,False,12.89,12.89,False,16.41,16.41,False,10.795,10.795,False,23.585,23.585,False,30.11,30.11,False,515.75,515.75,False,346.28,346.28,False,453.995,453.995,False,523.55,523.55,False,35.0,35.0,False,401.925,401.925,False
